transaction_id,book_title,category,user_id,issue_date,return_date,fine_amount
903,Machine Learning,Data Science,16,2025-03-11,2025-03-20,0
904,AI Basics,Programming,4,2025-03-24,2025-03-26,0
905,DBMS,Programming,32,2025-01-27,2025-02-02,0
906,Machine Learning,Tech,21,2025-03-05,2025-03-11,0
907,Machine Learning,Tech,134,2025-01-15,2025-01-25,0
908,DBMS,Tech,111,2025-01-23,2025-02-10,80
909,DSA,Data Science,175,2025-01-15,2025-02-03,90
910,Operating Systems,AI,137,2025-01-21,2025-02-04,40
911,Operating Systems,Data Science,5,2025-01-11,2025-01-30,90
912,Python,Tech,99,2025-01-23,2025-02-07,50
913,AI Basics,Tech,104,2025-01-27,2025-02-12,60
914,AI Basics,Tech,194,2025-03-27,2025-04-07,10
915,Python,Programming,47,2025-03-17,2025-03-31,40
916,DBMS,Tech,12,2025-03-13,2025-03-16,0
917,DBMS,Tech,143,2025-02-12,2025-03-04,100
918,Python,Tech,132,2025-02-23,2025-03-14,90
919,DBMS,Tech,150,2025-03-16,2025-03-20,0
920,Python,Programming,170,2025-02-09,2025-02-12,0
921,DSA,AI,186,2025-02-15,2025-02-21,0
922,Python,AI,146,2025-02-20,2025-02-21,0
923,DSA,AI,193,2025-03-07,2025-03-20,30
924,Python,AI,152,2025-02-22,2025-03-07,30
925,DBMS,Tech,16,2025-01-24,2025-02-10,70
926,Operating Systems,Tech,26,2025-01-24,2025-02-13,100
927,DSA,AI,26,2025-03-17,2025-03-26,0
928,Machine Learning,Programming,14,2025-03-24,2025-03-28,0
929,Python,Tech,15,2025-01-16,2025-01-31,50
930,Machine Learning,Data Science,24,2025-01-02,2025-01-05,0
931,DSA,Tech,115,2025-03-05,2025-03-24,90
932,Machine Learning,Programming,149,2025-02-18,2025-02-23,0
933,Machine Learning,Programming,16,2025-03-08,2025-03-12,0
934,Operating Systems,Tech,58,2025-02-07,2025-02-11,0
935,Python,Data Science,3,2025-01-29,2025-02-16,80
936,DSA,Programming,40,2025-01-07,2025-01-20,30
937,AI Basics,Data Science,98,2025-03-30,2025-04-09,0
938,AI Basics,Programming,48,2025-02-18,2025-02-26,0
939,Machine Learning,AI,37,2025-02-19,2025-03-02,10
940,DSA,Tech,144,2025-01-05,2025-01-06,0
941,Python,Data Science,144,2025-01-07,2025-01-23,60
942,Machine Learning,Data Science,195,2025-01-15,2025-02-01,70
943,DSA,AI,34,2025-02-06,2025-02-10,0
944,Operating Systems,Tech,149,2025-01-07,2025-01-14,0
945,AI Basics,Programming,193,2025-02-21,2025-03-13,100
946,DBMS,Tech,120,2025-03-03,2025-03-17,40
947,Operating Systems,Programming,170,2025-03-08,2025-03-24,60
948,Python,Data Science,105,2025-03-09,2025-03-20,10
949,Operating Systems,Programming,104,2025-03-18,2025-03-25,0
950,Python,AI,130,2025-03-03,2025-03-22,90
951,AI Basics,AI,27,2025-01-06,2025-01-12,0
952,DSA,AI,34,2025-01-29,2025-02-18,100
953,DSA,AI,36,2025-02-20,2025-02-24,0
954,Python,AI,43,2025-02-27,2025-02-28,0
955,Python,Programming,149,2025-03-18,2025-04-01,40
956,AI Basics,Data Science,190,2025-01-07,2025-01-15,0
957,Operating Systems,AI,52,2025-01-09,2025-01-18,0
958,Operating Systems,AI,83,2025-02-02,2025-02-20,80
959,AI Basics,Data Science,13,2025-01-16,2025-02-01,60
960,Machine Learning,Programming,4,2025-01-03,2025-01-13,0
961,AI Basics,AI,64,2025-01-24,2025-01-27,0
962,DSA,AI,34,2025-02-21,2025-03-04,10
963,AI Basics,AI,29,2025-01-29,2025-02-07,0
964,DBMS,Tech,163,2025-03-11,2025-03-31,100
965,DBMS,Tech,70,2025-02-17,2025-02-24,0
966,DBMS,Tech,77,2025-02-16,2025-03-07,90
967,DBMS,AI,183,2025-02-19,2025-03-09,80
968,AI Basics,Programming,191,2025-01-20,2025-01-30,0
969,DSA,Data Science,67,2025-01-03,2025-01-23,100
970,AI Basics,AI,62,2025-02-23,2025-02-27,0
971,AI Basics,Data Science,190,2025-01-22,2025-02-03,20
972,Operating Systems,Programming,59,2025-01-21,2025-01-23,0
973,DSA,AI,168,2025-01-02,2025-01-06,0
974,DBMS,Programming,107,2025-01-21,2025-02-03,30
975,AI Basics,Tech,136,2025-01-24,2025-02-04,10
976,Machine Learning,Tech,29,2025-01-25,2025-02-08,40
977,DSA,Programming,134,2025-03-28,2025-04-04,0
978,DBMS,AI,95,2025-04-01,2025-04-20,90
979,Machine Learning,AI,27,2025-03-13,2025-04-02,100
980,AI Basics,Tech,76,2025-01-01,2025-01-02,0
981,DBMS,Data Science,15,2025-01-02,2025-01-18,60
982,AI Basics,AI,156,2025-03-26,2025-03-31,0
983,Operating Systems,AI,189,2025-02-06,2025-02-13,0
984,Machine Learning,Programming,145,2025-03-06,2025-03-19,30
985,AI Basics,Programming,130,2025-02-18,2025-03-04,40
986,AI Basics,Programming,199,2025-01-24,2025-02-06,30
987,DSA,AI,154,2025-03-14,2025-04-03,100
988,Machine Learning,AI,15,2025-01-28,2025-02-12,50
989,Operating Systems,AI,43,2025-01-15,2025-02-02,80
990,Machine Learning,AI,199,2025-01-14,2025-01-31,70
991,AI Basics,Tech,41,2025-03-31,2025-04-19,90
992,AI Basics,Programming,93,2025-03-16,2025-03-22,0
993,DSA,AI,105,2025-01-01,2025-01-08,0
994,Machine Learning,Tech,132,2025-01-28,2025-02-16,90
995,DBMS,Data Science,197,2025-02-04,2025-02-14,0
996,DSA,Programming,13,2025-01-07,2025-01-24,70
997,Machine Learning,Data Science,43,2025-02-19,2025-02-26,0
998,DBMS,AI,76,2025-03-01,2025-03-12,10
999,Python,AI,104,2025-02-27,2025-03-01,0
1000,Operating Systems,AI,45,2025-02-24,2025-02-27,0
1,AI Basics,Programming,36,2025-03-03,2025-03-21,80
2,Operating Systems,AI,1,2025-03-01,2025-03-14,30
3,Python,Tech,128,2025-02-23,2025-03-05,0
4,AI Basics,Data Science,182,2025-01-23,2025-01-29,0
5,Python,Programming,21,2025-01-23,2025-02-01,0
6,Operating Systems,Tech,12,2025-03-04,2025-03-14,0
7,DSA,AI,139,2025-02-26,2025-03-05,0
8,Machine Learning,Data Science,37,2025-03-26,2025-04-06,10
9,Machine Learning,AI,81,2025-02-18,2025-03-01,10
10,Python,Programming,189,2025-02-06,2025-02-19,30
11,AI Basics,Data Science,1,2025-03-11,2025-03-27,60
12,Python,Programming,56,2025-02-15,2025-02-28,30
13,DBMS,Data Science,16,2025-03-20,2025-03-27,0
14,DBMS,AI,141,2025-02-22,2025-03-12,80
15,Operating Systems,Data Science,187,2025-03-10,2025-03-12,0
16,DSA,AI,107,2025-01-02,2025-01-11,0
17,AI Basics,AI,71,2025-01-05,2025-01-10,0
18,Operating Systems,Data Science,84,2025-01-21,2025-02-03,30
19,Machine Learning,AI,69,2025-02-03,2025-02-13,0
20,DSA,Data Science,120,2025-03-04,2025-03-08,0
21,Machine Learning,AI,122,2025-03-21,2025-04-07,70
22,DSA,AI,188,2025-03-09,2025-03-23,40
23,AI Basics,Data Science,199,2025-02-05,2025-02-18,30
24,Machine Learning,AI,188,2025-02-20,2025-03-07,50
25,DBMS,Data Science,179,2025-01-18,2025-01-21,0
26,Machine Learning,Data Science,67,2025-02-11,2025-02-12,0
27,Machine Learning,Data Science,176,2025-02-25,2025-03-07,0
28,Python,Data Science,48,2025-02-27,2025-02-28,0
29,Python,AI,190,2025-03-29,2025-04-08,0
30,Machine Learning,AI,138,2025-03-02,2025-03-15,30
31,Python,AI,69,2025-03-25,2025-04-11,70
32,DSA,Tech,130,2025-01-23,2025-02-06,40
33,AI Basics,AI,174,2025-03-04,2025-03-14,0
34,Machine Learning,Data Science,24,2025-03-28,2025-03-29,0
35,Operating Systems,Programming,79,2025-01-09,2025-01-15,0
36,Python,Data Science,22,2025-02-28,2025-03-07,0
37,DSA,Data Science,102,2025-01-26,2025-02-05,0
38,Operating Systems,AI,151,2025-02-16,2025-02-22,0
39,DBMS,AI,63,2025-02-24,2025-02-27,0
40,DBMS,Data Science,38,2025-03-05,2025-03-16,10
41,Operating Systems,Programming,152,2025-03-02,2025-03-04,0
42,DSA,Programming,76,2025-01-08,2025-01-11,0
43,Machine Learning,Tech,112,2025-01-28,2025-02-11,40
44,Machine Learning,AI,131,2025-03-12,2025-03-28,60
45,Operating Systems,Programming,145,2025-01-09,2025-01-11,0
46,Python,Tech,121,2025-01-29,2025-02-14,60
47,DBMS,Programming,30,2025-03-21,2025-04-07,70
48,Python,Data Science,65,2025-03-28,2025-04-01,0
49,DBMS,Data Science,107,2025-01-21,2025-01-27,0
50,Machine Learning,Tech,103,2025-02-27,2025-03-05,0
51,DSA,Programming,140,2025-03-30,2025-04-11,20
52,DBMS,AI,107,2025-01-11,2025-01-25,40
53,DBMS,AI,105,2025-01-17,2025-01-30,30
54,AI Basics,Programming,147,2025-02-23,2025-03-04,0
55,Machine Learning,Programming,194,2025-02-15,2025-02-28,30
56,Machine Learning,AI,122,2025-01-12,2025-01-23,10
57,DSA,Programming,93,2025-01-18,2025-01-27,0
58,Machine Learning,Data Science,85,2025-02-24,2025-03-06,0
59,Python,Data Science,155,2025-02-27,2025-03-15,60
60,AI Basics,Tech,188,2025-01-20,2025-02-05,60
61,AI Basics,AI,50,2025-01-03,2025-01-19,60
62,DSA,Tech,84,2025-03-04,2025-03-09,0
63,AI Basics,Data Science,164,2025-02-26,2025-03-09,10
64,DSA,Programming,99,2025-02-04,2025-02-06,0
65,Operating Systems,Data Science,177,2025-01-03,2025-01-22,90
66,DBMS,Programming,67,2025-01-21,2025-01-27,0
67,DBMS,AI,42,2025-01-07,2025-01-08,0
68,Python,AI,151,2025-03-05,2025-03-21,60
69,AI Basics,Programming,175,2025-01-11,2025-01-27,60
70,DBMS,Data Science,57,2025-02-13,2025-03-05,100
71,Python,Programming,67,2025-03-04,2025-03-21,70
72,AI Basics,AI,20,2025-02-23,2025-03-12,70
73,AI Basics,AI,31,2025-02-22,2025-03-13,90
74,Python,AI,160,2025-03-11,2025-03-24,30
75,DSA,AI,139,2025-01-14,2025-02-03,100
76,Python,Data Science,189,2025-01-31,2025-02-16,60
77,Operating Systems,Programming,127,2025-03-21,2025-04-08,80
78,DSA,AI,186,2025-01-28,2025-02-16,90
79,Machine Learning,Tech,75,2025-02-28,2025-03-08,0
80,Python,AI,72,2025-02-20,2025-02-25,0
81,Machine Learning,Programming,91,2025-01-06,2025-01-08,0
82,Machine Learning,AI,21,2025-02-02,2025-02-10,0
83,DSA,AI,2,2025-02-15,2025-03-06,90
84,Machine Learning,Programming,114,2025-03-08,2025-03-27,90
85,Machine Learning,Programming,97,2025-01-11,2025-01-14,0
86,DBMS,Data Science,152,2025-03-04,2025-03-14,0
87,DBMS,Programming,128,2025-01-19,2025-01-28,0
88,DSA,Tech,158,2025-01-03,2025-01-09,0
89,DSA,Data Science,103,2025-03-13,2025-03-22,0
90,Python,Programming,59,2025-01-22,2025-02-03,20
91,DSA,Tech,143,2025-02-19,2025-03-03,20
92,Python,AI,10,2025-04-01,2025-04-11,0
93,AI Basics,Programming,50,2025-03-14,2025-04-02,90
94,Python,AI,82,2025-03-11,2025-03-24,30
95,DBMS,AI,4,2025-01-18,2025-01-21,0
96,Machine Learning,Tech,176,2025-01-08,2025-01-12,0
97,DBMS,Tech,36,2025-01-21,2025-01-29,0
98,AI Basics,Programming,137,2025-01-08,2025-01-18,0
99,Machine Learning,Programming,159,2025-03-15,2025-03-17,0
100,DBMS,Data Science,64,2025-01-26,2025-01-29,0
101,DSA,AI,127,2025-04-01,2025-04-11,0
102,DBMS,Programming,109,2025-01-15,2025-02-02,80
103,DSA,Tech,158,2025-02-25,2025-02-26,0
104,Python,Data Science,176,2025-02-10,2025-02-28,80
105,DSA,Data Science,157,2025-03-10,2025-03-17,0
106,Python,Programming,70,2025-02-26,2025-03-14,60
107,Python,Tech,125,2025-03-23,2025-03-31,0
108,Python,Programming,95,2025-02-07,2025-02-11,0
109,AI Basics,AI,83,2025-03-06,2025-03-19,30
110,DSA,Programming,24,2025-01-08,2025-01-16,0
111,DSA,Programming,172,2025-03-24,2025-04-08,50
112,AI Basics,AI,151,2025-03-25,2025-04-10,60
113,Machine Learning,Programming,122,2025-01-08,2025-01-14,0
114,DSA,AI,17,2025-01-21,2025-01-30,0
115,Machine Learning,AI,30,2025-01-23,2025-01-25,0
116,Machine Learning,AI,179,2025-01-10,2025-01-25,50
117,Machine Learning,AI,24,2025-03-26,2025-04-09,40
118,Operating Systems,Data Science,135,2025-02-11,2025-02-13,0
119,DBMS,Tech,182,2025-03-12,2025-03-28,60
120,Machine Learning,AI,194,2025-02-21,2025-03-13,100
121,Machine Learning,AI,191,2025-03-15,2025-03-22,0
122,Machine Learning,Data Science,52,2025-02-13,2025-02-15,0
123,Operating Systems,Programming,147,2025-02-18,2025-03-09,90
124,Machine Learning,Programming,74,2025-02-06,2025-02-18,20
125,DSA,Data Science,153,2025-01-04,2025-01-08,0
126,DBMS,Programming,3,2025-04-01,2025-04-05,0
127,Operating Systems,Programming,61,2025-02-25,2025-03-14,70
128,Python,AI,101,2025-03-23,2025-03-27,0
129,DBMS,Programming,197,2025-03-11,2025-03-30,90
130,Operating Systems,AI,162,2025-03-08,2025-03-15,0
131,Operating Systems,Programming,103,2025-03-19,2025-04-07,90
132,AI Basics,Data Science,119,2025-03-05,2025-03-15,0
133,Python,AI,1,2025-02-26,2025-03-13,50
134,DSA,Tech,167,2025-02-11,2025-02-23,20
135,DSA,Tech,43,2025-01-17,2025-01-29,20
136,DBMS,Tech,41,2025-01-11,2025-01-29,80
137,Operating Systems,Data Science,49,2025-02-04,2025-02-21,70
138,Machine Learning,AI,37,2025-03-24,2025-03-25,0
139,DSA,Data Science,102,2025-02-25,2025-03-15,80
140,Machine Learning,Tech,127,2025-03-13,2025-03-22,0
141,Python,AI,195,2025-01-22,2025-01-26,0
142,AI Basics,AI,69,2025-02-06,2025-02-26,100
143,Python,Tech,79,2025-02-14,2025-02-16,0
144,Python,Data Science,29,2025-02-22,2025-03-14,100
145,Operating Systems,Tech,36,2025-03-25,2025-04-04,0
146,DSA,Data Science,7,2025-01-18,2025-01-26,0
147,Python,Programming,88,2025-01-13,2025-01-31,80
148,Machine Learning,Programming,85,2025-03-02,2025-03-10,0
149,DSA,Tech,41,2025-03-22,2025-04-10,90
150,DSA,Data Science,23,2025-03-28,2025-04-16,90
151,AI Basics,AI,98,2025-03-18,2025-03-25,0
152,AI Basics,Tech,139,2025-03-14,2025-03-22,0
153,Operating Systems,AI,125,2025-01-09,2025-01-29,100
154,DSA,Tech,149,2025-04-01,2025-04-11,0
155,DBMS,Programming,71,2025-03-20,2025-03-23,0
156,Machine Learning,Programming,109,2025-02-02,2025-02-10,0
157,Operating Systems,Programming,68,2025-01-20,2025-01-24,0
158,Python,Tech,87,2025-01-02,2025-01-09,0
159,Python,AI,126,2025-03-09,2025-03-11,0
160,DSA,Data Science,177,2025-01-02,2025-01-06,0
161,Machine Learning,Tech,195,2025-01-11,2025-01-28,70
162,DSA,AI,63,2025-02-13,2025-03-01,60
163,Machine Learning,Tech,53,2025-02-20,2025-02-23,0
164,Python,AI,89,2025-02-25,2025-03-09,20
165,Operating Systems,Programming,55,2025-02-18,2025-02-26,0
166,Machine Learning,Tech,119,2025-02-06,2025-02-19,30
167,DBMS,AI,94,2025-01-17,2025-01-18,0
168,DBMS,Data Science,106,2025-02-01,2025-02-13,20
169,Operating Systems,AI,14,2025-01-02,2025-01-20,80
170,Operating Systems,Data Science,66,2025-03-12,2025-03-16,0
171,AI Basics,AI,67,2025-03-08,2025-03-13,0
172,DSA,Data Science,38,2025-02-03,2025-02-23,100
173,DSA,Programming,60,2025-01-30,2025-02-07,0
174,Python,Data Science,157,2025-02-28,2025-03-01,0
175,Machine Learning,Tech,89,2025-03-19,2025-04-02,40
176,Python,Programming,26,2025-02-07,2025-02-24,70
177,Operating Systems,Data Science,152,2025-03-02,2025-03-08,0
178,Python,Data Science,23,2025-03-12,2025-03-25,30
179,AI Basics,AI,24,2025-01-20,2025-02-07,80
180,Python,Tech,113,2025-03-22,2025-04-01,0
181,AI Basics,Tech,36,2025-02-09,2025-02-25,60
182,Operating Systems,Programming,88,2025-01-08,2025-01-09,0
183,AI Basics,AI,89,2025-01-14,2025-01-17,0
184,Machine Learning,Programming,184,2025-01-06,2025-01-18,20
185,AI Basics,Data Science,95,2025-03-27,2025-04-14,80
186,AI Basics,AI,116,2025-03-28,2025-04-06,0
187,Operating Systems,Programming,156,2025-01-22,2025-02-02,10
188,Machine Learning,AI,173,2025-03-31,2025-04-02,0
189,Machine Learning,Programming,168,2025-02-09,2025-02-27,80
190,AI Basics,Tech,7,2025-03-27,2025-03-28,0
191,DBMS,Tech,55,2025-03-24,2025-04-11,80
192,Operating Systems,Data Science,11,2025-02-11,2025-02-20,0
193,DBMS,Programming,14,2025-01-26,2025-02-02,0
194,Python,AI,61,2025-01-29,2025-02-13,50
195,Machine Learning,Tech,112,2025-01-28,2025-02-08,10
196,Machine Learning,AI,92,2025-03-17,2025-03-18,0
197,AI Basics,AI,119,2025-03-17,2025-03-28,10
198,AI Basics,Programming,162,2025-03-17,2025-03-24,0
199,AI Basics,Data Science,178,2025-01-30,2025-02-15,60
200,Operating Systems,Data Science,66,2025-01-13,2025-01-27,40
201,DSA,Tech,132,2025-01-22,2025-02-02,10
202,AI Basics,Programming,90,2025-03-20,2025-03-25,0
203,Python,Data Science,60,2025-02-07,2025-02-25,80
204,Python,Data Science,19,2025-02-14,2025-03-06,100
205,DSA,Tech,57,2025-03-14,2025-03-31,70
206,DBMS,Data Science,33,2025-02-27,2025-03-18,90
207,DSA,AI,88,2025-01-01,2025-01-16,50
208,DBMS,AI,131,2025-01-03,2025-01-12,0
209,AI Basics,AI,28,2025-01-12,2025-01-13,0
210,DBMS,Programming,28,2025-01-28,2025-02-04,0
211,Machine Learning,Data Science,123,2025-03-04,2025-03-08,0
212,Python,Programming,90,2025-01-13,2025-01-14,0
213,Python,AI,60,2025-03-26,2025-04-10,50
214,DSA,AI,170,2025-02-01,2025-02-03,0
215,Machine Learning,Tech,161,2025-03-19,2025-04-04,60
216,Machine Learning,Tech,128,2025-03-28,2025-04-09,20
217,Python,AI,10,2025-02-19,2025-02-27,0
218,Operating Systems,AI,24,2025-01-07,2025-01-24,70
219,Machine Learning,Data Science,7,2025-01-11,2025-01-26,50
220,DBMS,Tech,133,2025-03-07,2025-03-13,0
221,DSA,Programming,161,2025-03-14,2025-03-31,70
222,AI Basics,Tech,22,2025-01-03,2025-01-21,80
223,DBMS,Data Science,2,2025-03-22,2025-03-31,0
224,Machine Learning,Data Science,14,2025-02-16,2025-02-28,20
225,DBMS,AI,105,2025-01-18,2025-01-30,20
226,DBMS,Tech,199,2025-02-04,2025-02-08,0
227,DSA,AI,193,2025-01-22,2025-02-07,60
228,DSA,Data Science,160,2025-03-27,2025-03-30,0
229,Machine Learning,Data Science,45,2025-01-07,2025-01-12,0
230,Machine Learning,Data Science,61,2025-01-17,2025-02-04,80
231,AI Basics,Tech,171,2025-02-24,2025-03-10,40
232,Operating Systems,Tech,15,2025-01-08,2025-01-22,40
233,Python,Tech,13,2025-02-21,2025-02-25,0
234,Python,Tech,184,2025-03-04,2025-03-09,0
235,Python,Programming,140,2025-01-21,2025-02-04,40
236,DSA,Data Science,190,2025-03-03,2025-03-10,0
237,Python,Data Science,132,2025-01-28,2025-02-15,80
238,DBMS,Tech,101,2025-02-25,2025-02-28,0
239,DSA,Tech,14,2025-01-23,2025-01-28,0
240,Operating Systems,AI,161,2025-01-16,2025-01-19,0
241,DBMS,Programming,101,2025-01-01,2025-01-11,0
242,Python,Data Science,174,2025-02-19,2025-03-09,80
243,DBMS,Programming,3,2025-03-14,2025-03-27,30
244,AI Basics,AI,62,2025-01-17,2025-01-24,0
245,Python,Data Science,196,2025-02-15,2025-03-01,40
246,DBMS,Programming,25,2025-02-13,2025-02-16,0
247,Operating Systems,Tech,111,2025-03-20,2025-04-05,60
248,DSA,AI,58,2025-01-05,2025-01-10,0
249,AI Basics,Tech,124,2025-01-11,2025-01-21,0
250,AI Basics,Programming,169,2025-01-07,2025-01-08,0
251,Machine Learning,AI,5,2025-01-19,2025-01-24,0
252,DSA,Tech,84,2025-03-30,2025-04-18,90
253,DBMS,Data Science,25,2025-02-09,2025-02-21,20
254,Operating Systems,Programming,69,2025-03-18,2025-03-22,0
255,Python,AI,96,2025-03-13,2025-03-30,70
256,Operating Systems,AI,167,2025-02-03,2025-02-16,30
257,DSA,Tech,65,2025-01-14,2025-01-16,0
258,Operating Systems,Tech,155,2025-02-23,2025-03-15,100
259,AI Basics,AI,94,2025-01-11,2025-01-29,80
260,Python,Data Science,97,2025-03-31,2025-04-01,0
261,Python,AI,163,2025-02-02,2025-02-14,20
262,DBMS,Data Science,163,2025-02-28,2025-03-02,0
263,Machine Learning,Data Science,158,2025-01-12,2025-01-15,0
264,DBMS,AI,152,2025-03-12,2025-03-13,0
265,Machine Learning,Tech,117,2025-03-11,2025-03-17,0
266,DSA,AI,192,2025-02-07,2025-02-18,10
267,Operating Systems,Tech,148,2025-03-30,2025-04-14,50
268,Machine Learning,AI,101,2025-03-04,2025-03-23,90
269,DSA,Tech,157,2025-01-20,2025-02-06,70
270,Python,Programming,21,2025-03-20,2025-04-09,100
271,Python,Data Science,153,2025-03-27,2025-04-03,0
272,DBMS,Data Science,33,2025-02-19,2025-02-26,0
273,Python,Data Science,45,2025-03-06,2025-03-20,40
274,DSA,Data Science,173,2025-01-04,2025-01-17,30
275,Python,Data Science,178,2025-03-24,2025-04-07,40
276,Operating Systems,Data Science,159,2025-02-27,2025-03-18,90
277,Operating Systems,Tech,72,2025-01-18,2025-02-05,80
278,Machine Learning,Tech,152,2025-01-07,2025-01-23,60
279,DBMS,Data Science,19,2025-02-02,2025-02-04,0
280,Python,AI,27,2025-03-12,2025-03-13,0
281,DBMS,Tech,139,2025-03-07,2025-03-09,0
282,AI Basics,Data Science,119,2025-03-03,2025-03-16,30
283,DBMS,Programming,62,2025-03-12,2025-03-13,0
284,DBMS,AI,64,2025-03-10,2025-03-12,0
285,DSA,Tech,116,2025-02-09,2025-02-24,50
286,Python,Programming,99,2025-01-19,2025-01-25,0
287,DSA,AI,58,2025-02-27,2025-03-15,60
288,DBMS,Data Science,132,2025-03-11,2025-03-13,0
289,Machine Learning,Data Science,175,2025-01-31,2025-02-09,0
290,Machine Learning,Programming,125,2025-01-26,2025-02-15,100
291,DSA,Data Science,52,2025-02-17,2025-02-19,0
292,Operating Systems,Data Science,159,2025-03-31,2025-04-10,0
293,Python,Programming,140,2025-02-15,2025-02-16,0
294,DBMS,Programming,26,2025-01-29,2025-02-11,30
295,AI Basics,AI,73,2025-03-29,2025-04-06,0
296,Operating Systems,AI,49,2025-02-10,2025-02-15,0
297,Machine Learning,Tech,88,2025-01-17,2025-01-18,0
298,Operating Systems,Tech,165,2025-03-12,2025-03-25,30
299,Python,AI,173,2025-01-30,2025-02-03,0
300,AI Basics,AI,84,2025-02-18,2025-02-25,0
301,AI Basics,Programming,18,2025-01-24,2025-01-28,0
302,DSA,Data Science,19,2025-02-25,2025-02-28,0
303,Machine Learning,Programming,190,2025-02-17,2025-02-25,0
304,Machine Learning,AI,137,2025-02-27,2025-03-18,90
305,DSA,Tech,35,2025-02-18,2025-03-04,40
306,Operating Systems,AI,177,2025-03-14,2025-03-21,0
307,Python,Programming,3,2025-02-09,2025-02-12,0
308,Python,AI,148,2025-02-18,2025-02-24,0
309,Machine Learning,AI,106,2025-02-12,2025-02-19,0
310,AI Basics,AI,24,2025-01-22,2025-02-03,20
311,AI Basics,AI,107,2025-03-09,2025-03-23,40
312,Python,AI,118,2025-02-11,2025-02-20,0
313,AI Basics,Data Science,177,2025-02-13,2025-02-17,0
314,Machine Learning,Data Science,3,2025-02-21,2025-03-07,40
315,DSA,AI,20,2025-01-02,2025-01-12,0
316,DBMS,Data Science,79,2025-01-24,2025-02-13,100
317,AI Basics,Programming,139,2025-02-13,2025-02-16,0
318,Python,Tech,10,2025-03-13,2025-03-31,80
319,AI Basics,AI,47,2025-02-16,2025-02-18,0
320,Machine Learning,Programming,83,2025-02-21,2025-03-07,40
321,Python,AI,119,2025-02-10,2025-02-25,50
322,Operating Systems,AI,149,2025-01-17,2025-01-19,0
323,Python,Data Science,177,2025-02-14,2025-02-22,0
324,Machine Learning,Data Science,127,2025-02-21,2025-02-24,0
325,Operating Systems,Tech,42,2025-03-07,2025-03-21,40
326,Python,Tech,74,2025-02-13,2025-02-28,50
327,DBMS,Tech,187,2025-01-25,2025-02-07,30
328,Machine Learning,AI,156,2025-01-12,2025-01-13,0
329,DSA,Tech,8,2025-03-13,2025-03-26,30
330,AI Basics,Tech,142,2025-03-31,2025-04-13,30
331,DSA,Data Science,124,2025-01-04,2025-01-05,0
332,DBMS,AI,75,2025-01-06,2025-01-15,0
333,Machine Learning,AI,140,2025-03-27,2025-04-12,60
334,Machine Learning,AI,183,2025-01-06,2025-01-16,0
335,Python,Tech,199,2025-03-25,2025-03-29,0
336,Python,AI,26,2025-03-23,2025-03-26,0
337,Python,Tech,90,2025-02-17,2025-02-19,0
338,DSA,AI,146,2025-01-28,2025-02-03,0
339,DSA,Programming,116,2025-02-03,2025-02-22,90
340,Python,Programming,77,2025-03-22,2025-03-27,0
341,Machine Learning,AI,16,2025-03-06,2025-03-15,0
342,Python,Programming,92,2025-02-09,2025-02-27,80
343,Python,Data Science,197,2025-03-09,2025-03-21,20
344,Python,Tech,125,2025-03-07,2025-03-15,0
345,Operating Systems,AI,6,2025-02-02,2025-02-11,0
346,DBMS,Tech,167,2025-01-19,2025-02-02,40
347,Python,Tech,73,2025-02-21,2025-02-23,0
348,Operating Systems,Programming,107,2025-01-19,2025-01-30,10
349,Machine Learning,Programming,148,2025-03-05,2025-03-25,100
350,DSA,AI,4,2025-02-13,2025-02-21,0
351,AI Basics,AI,106,2025-03-03,2025-03-12,0
352,Python,AI,32,2025-01-20,2025-02-04,50
353,Python,Tech,36,2025-03-15,2025-03-29,40
354,DBMS,AI,92,2025-02-01,2025-02-03,0
355,AI Basics,AI,95,2025-02-01,2025-02-17,60
356,Machine Learning,Data Science,20,2025-02-08,2025-02-11,0
357,Machine Learning,Programming,78,2025-02-06,2025-02-07,0
358,Python,AI,73,2025-02-18,2025-03-09,90
359,Python,Programming,197,2025-01-01,2025-01-03,0
360,Machine Learning,Programming,41,2025-01-02,2025-01-16,40
361,DSA,Tech,142,2025-03-19,2025-04-07,90
362,Operating Systems,AI,130,2025-02-01,2025-02-08,0
363,DBMS,Programming,13,2025-03-15,2025-03-25,0
364,Python,AI,81,2025-03-30,2025-04-12,30
365,AI Basics,Tech,127,2025-03-09,2025-03-28,90
366,AI Basics,Programming,39,2025-01-03,2025-01-17,40
367,Machine Learning,Programming,180,2025-02-26,2025-03-07,0
368,AI Basics,Tech,91,2025-01-03,2025-01-23,100
369,Operating Systems,Programming,138,2025-02-08,2025-02-22,40
370,DBMS,Data Science,86,2025-02-27,2025-03-01,0
371,Machine Learning,Programming,128,2025-03-07,2025-03-25,80
372,Operating Systems,Tech,25,2025-01-27,2025-02-14,80
373,DBMS,Data Science,149,2025-02-14,2025-03-01,50
374,AI Basics,Data Science,140,2025-03-19,2025-03-30,10
375,DBMS,Programming,123,2025-03-07,2025-03-26,90
376,DSA,Tech,25,2025-01-30,2025-01-31,0
377,Operating Systems,AI,82,2025-03-31,2025-04-18,80
378,Python,Data Science,10,2025-03-15,2025-04-02,80
379,Operating Systems,Tech,13,2025-03-08,2025-03-13,0
380,Operating Systems,AI,52,2025-03-08,2025-03-25,70
381,DSA,Tech,192,2025-02-03,2025-02-23,100
